Event #	Event Year	Event Day	Loss
920005286	980	17	1592.983125
410005100	980	24	15521.61696
920005287	980	53	45052.17284
410005101	980	73	77157.25911
920005289	980	321	9046.393175
920005290	980	351	8340.964337
920005291	980	360	860.2807618
920005292	981	151	18490.90297
920005293	981	250	290.0796133
920005295	981	310	29468.09434
920005296	981	312	205193.0969
920005298	982	101	3814.693194
920005299	982	240	4152.411843
920005300	982	263	14442.44707
410005102	982	288	29252.30052
410005103	982	289	64379.4849
410005104	982	305	42593.82294
920005301	982	318	16903.17208
410005105	982	322	28382.33616
410005106	982	330	1366513.953
410005107	982	349	14330.01691
410005108	983	16	483443.9216
410005109	983	54	284007.5168
410005110	983	55	12936.24878
920005302	983	268	4573.112701
920005303	983	277	124637.5759
410005111	983	289	257230.5907
410005112	983	290	13375.45773
410005113	983	308	2161474.986
920005304	983	309	15499.41375
410005114	983	317	8979418.175
910005114	983	317	14010.35054
410005115	983	322	635170.1041
410005116	983	338	1032234.498
410005117	983	339	17847814.92
920005305	984	114	195865.9444
920005306	984	177	773.7918228
920005307	984	287	2003.144749
920005308	984	318	23591.25826
920005309	984	343	27256.3713
410005118	985	41	22585.22355
920005310	985	95	22408.48091
920005311	985	195	21.45402994
920005312	985	250	15341.08768
410005119	985	285	21193.94753
920005313	985	302	596472.6219
410005120	985	315	4492104.967
410005121	985	335	15090.75451
410005122	985	337	822701.6191
910005122	985	337	14103.27226
410005123	985	342	125892.9676
410005124	985	343	5002990.98
410005125	985	347	1391110.07
410005126	985	348	15295.45618
410005127	985	352	13690.29673
410005128	985	355	166171.6127
410005129	985	363	912307.8484
410005130	986	9	7245595.212
410005131	986	10	1049758.734
410005132	986	24	12631.45395
410005133	986	26	38210421.92
410005134	986	26	86640.2579
410005135	986	28	1986053.807
410005136	986	28	39188.25056
410005137	986	29	697647.5854
410005138	986	30	304616.2836
410005139	986	31	13519.75315
410005140	986	31	299037.9919
410005141	986	41	471304.4363
410005142	986	69	2853335.097
410005143	986	70	45778.17765
920005315	986	82	369.1840703
920005316	986	240	3767.943745
410005144	986	295	63225.53463
410005145	986	304	7562993.897
410005146	986	305	238506.746
920005317	986	311	584924.991
410005147	986	312	15091.06527
410005148	986	314	450509.0543
920005318	986	317	408822.2027
410005149	986	324	29945.77696
410005150	986	354	39467.23052
410005151	986	355	31563.39861
410005152	986	359	61408.82652
410005153	987	4	256552.8007
410005154	987	43	33069.31563
920005320	987	57	367348.2818
920005321	987	83	6028.011542
920005322	987	111	75248.80803
920005323	987	194	198582.0048
920005324	987	294	1136.244395
920005325	987	303	9462.393452
920005326	987	310	903972.0344
920005327	987	330	8108174.182
410005155	987	349	125521.2716
920005328	987	353	2651.031884
410005156	988	11	20895.83962
920005329	988	13	11885.33066
410005157	988	16	31983.12111
920005330	988	166	168082.3002
920005331	988	189	26469.68256
920005332	988	230	133240.3636
920005333	988	261	253193.1739
920005334	988	311	1783458.033
920005335	988	325	7882.038997
920005336	988	328	205265.6007
920005337	988	353	48051.80935
410005158	989	63	33487.74876
410005159	989	297	335513.3004
920005338	989	309	529.1644667
920005339	989	329	3558.51729
410005160	989	348	23440.48737
920005340	990	36	30571.99812
920005341	990	104	50816.27411
410005161	990	333	16986.63743
410005162	991	43	24618.89942
920005343	991	46	10259702.9
920005344	991	273	18220.68284
920005345	991	282	1726.212628
410005163	991	319	150131.8609
410005164	991	324	17297.27172
410005165	991	338	22131.92018
920005346	991	338	3093953.047
410005166	992	308	236285.8289
410005167	992	338	38105.43163
410005168	992	350	691100.2815
410005169	992	360	800111.0866
410005170	993	35	17576.32525
920005347	993	39	24463.70889
920005348	993	290	10395.49525
920005349	994	24	15176792.78
920005350	994	32	10911.29369
920005351	994	81	16283.41848
410005171	994	87	17199.98411
920005352	994	132	601.9071684
920005353	994	258	106882.9643
920005354	994	264	3290424.211
920005355	994	267	616992.4606
410005172	994	300	18529.43679
410005173	994	302	12373.79823
920005357	994	335	7665.927806
920005358	994	338	109289.7397
410005174	994	342	4454246.468
410005175	994	345	15700678.53
410005176	995	6	194381.1185
410005177	995	9	498463.8029
410005178	995	18	200626.6955
410005179	995	22	23536840.65
410005180	995	30	143528.5474
920005359	995	175	3446.540493
920005360	995	203	37957.28113
920005361	995	226	1209.367186
920005362	995	271	514323.2209
920005363	995	288	24886.49383
920005364	995	298	738592.1367
920005365	995	361	5789.640631
410005181	996	34	14322.89871
920005366	996	52	7547.813599
920005367	996	286	225034.7467
410005182	997	14	20245.6245
920005368	997	240	38584.14233
920005369	997	279	66.84591359
920005370	997	284	1218.286797
920005371	997	292	165.6657117
410005183	997	305	134408.7919
410005184	997	330	506867.922
410005185	997	331	7935677.412
410005186	997	334	711927.4826
410005187	997	335	1400927.972
410005188	997	339	810058.2786
410005189	997	341	42827.68057
410005190	997	341	21398.75176
410005191	998	25	13682.83052
920005375	998	336	137740.2856
920005376	998	345	1392071.127
410005192	999	3	130835.3512
410005193	999	23	32636.7206
410005194	999	34	14055.87308
410005195	999	34	42986.99786
920005377	999	142	146219.726
920005378	999	183	256.7439806
410005196	999	336	23410.95046
920005379	1000	42	26251.46218
920005380	1000	70	488022.9661
920005381	1000	82	208769.9089
920005382	1000	149	184645.2491
920005383	1000	236	3608.32279
920005384	1000	291	12741.40026
920005385	1000	313	1241778.307
410005197	1000	324	127516.9775
410005198	1000	344	20544.59888
920005386	1001	24	7340.658
410005199	1001	304	12260.27273
920005388	1001	305	46220.73148
410005200	1001	358	4867430.833
410005201	1001	359	1824265.003
920005389	1002	7	48326.27676
410005202	1002	11	62700.02651
920005390	1002	21	453956.5144
410005203	1002	69	180192.2722
410005204	1002	83	241025.6339
920005391	1002	251	1433169.491
410005205	1002	283	1486177.843
920005392	1002	346	358.6835758
410005206	1002	358	20001.64642
410005207	1002	358	17166.96728
920005393	1002	360	11939930.56
410005208	1002	363	19567.89885
920005394	1003	5	8502473.514
920005395	1003	16	6066029.709
410005209	1003	33	3434873.941
410005210	1003	35	21003.00621
410005211	1003	56	2419326.954
410005212	1003	58	286969.874
920005396	1003	58	62094.34827
410005213	1003	59	119740.5217
410005214	1003	61	2781131.845
410005215	1003	64	189893.1261
410005216	1003	66	573866.9817
410005217	1003	66	9922926.668
410005218	1003	67	1440196.701
920005397	1003	161	19649.17227
920005398	1003	189	616189.6854
920005399	1003	273	4311063.11
920005400	1003	288	85651.16186
410005219	1003	300	21709.70797
920005401	1003	301	24936170.35
920005402	1003	312	425961.2856
920005403	1003	332	19527.80294
410005220	1003	343	654654.0211
410005221	1003	344	17397386.04
410005222	1003	349	136406.6576
920005404	1003	353	13314.00643
410005223	1003	365	358697.2777
920005405	1004	16	433343.8195
920005406	1004	33	1523053.159
410005224	1004	39	932451.0708
410005225	1004	67	133966.2358
410005226	1004	68	168482.6207
410005227	1004	71	104637.8242
410005228	1004	73	28077.28736
410005229	1004	87	59406.07202
920005407	1004	157	1872118.473
920005408	1004	266	1220016.262
920005409	1004	273	4718.624335
920005410	1004	275	917145.3305
920005411	1004	317	3637.338549
410005230	1004	330	22195.14093
920005412	1004	331	2267200.947
920005413	1004	338	87.68448401
410005231	1004	341	20121.1714
410005232	1004	349	12286.27632
920005414	1005	107	13813.12266
920005415	1005	111	557282.0896
920005416	1005	263	65773.09426
920005417	1005	281	264667.1612
410005233	1005	282	271259.9387
410005234	1005	301	642111.4832
910005234	1005	301	14436.30716
410005235	1005	343	1172395.724
920005419	1006	57	433532.7351
410005236	1006	70	19494.68898
410005237	1006	78	85114.45777
410005238	1006	85	13346.69091
410005239	1006	89	17760.3936
920005420	1006	138	48985.54684
920005421	1006	224	21393.65748
920005422	1006	229	2545355.9
410005240	1006	317	18921.03344
920005423	1007	130	57376.56818
410005241	1007	276	164883.0096
410005242	1007	294	17244.94681
410005243	1007	333	581120.4373
410005244	1007	347	41910.50204
410005245	1007	361	147072.844
410005246	1007	363	319724.435
920005424	1008	11	771598.2939
410005247	1008	17	74394.75962
410005248	1008	31	1385357.645
920005425	1008	32	84836.52093
920005426	1008	163	319124.7903
920005427	1008	269	59021.35221
920005428	1008	294	41871.0384
410005249	1008	295	13164.55905
410005250	1009	11	46037.25691
410005251	1009	17	502439.6741
410005252	1009	21	316992.1076
920005429	1009	201	1251.436151
920005430	1009	216	24796.19774
920005431	1009	228	1004952.245
920005432	1009	268	13929.4873
920005434	1009	328	50321.04458
410005253	1009	333	12256.77542
920005435	1010	28	1872325.407
920005436	1010	237	1318607.911
920005437	1010	248	406364.2726
920005438	1010	305	862477.9706
920005439	1010	324	297768.6436
410005254	1010	342	13739.07351
920005440	1010	356	14012125.27
920005441	1011	6	15163.59482
920005442	1011	274	25866.6588
410005255	1011	290	310195.9395
920005443	1011	331	222946.999
920005444	1012	12	2897.9722
920005445	1012	14	3286.718239
410005256	1012	36	38591.82356
920005446	1012	265	95533.79912
920005447	1012	275	460.4128734
920005448	1012	305	10981.17356
410005257	1012	309	503974.786
910005257	1012	309	14250.53309
920005449	1012	315	7383348.211
920005450	1012	318	5876068.412
920005451	1012	333	4127.139583
410005258	1012	341	3827695.937
410005259	1012	345	31501.5499
920005452	1013	22	2594.411664
920005453	1013	247	0.929664092
920005454	1013	302	515.2337
410005260	1013	321	19300.39218
410005261	1013	340	20243.21094
410005262	1013	343	28232.10603
410005263	1014	8	345748.7558
920005456	1014	24	1116.435204
410005264	1014	46	22300.64674
410005265	1014	81	43920.02155
410005266	1014	84	17806.04039
920005458	1014	269	4767.926898
920005459	1015	7	1389627.741
920005460	1015	13	320567.4817
920005461	1015	42	61254.95147
920005462	1015	170	15894.10573
920005463	1015	270	341812.2648
920005464	1015	292	10855.79128
920005465	1015	298	502394.8358
920005466	1015	304	517915.8427
920005467	1015	310	191955.6745
920005468	1015	314	499007.6614
920005469	1015	328	361481.8929
920005470	1015	333	33734717.22
920005471	1015	353	23.69601559
920005472	1016	5	17610664.78
920005473	1016	103	19247.07692
920005474	1016	305	150569.1412
920005475	1016	320	368125.4863
920005476	1016	343	9877.92617
920005477	1016	345	803729.8184
410005267	1017	14	300359.8514
410005268	1017	42	5889538.147
410005269	1017	50	22995.12281
410005270	1017	51	15276.12756
410005271	1017	51	14757.86446
410005272	1017	58	13905.28422
410005273	1017	88	51331.50252
920005478	1017	206	93.8225417
410005274	1017	301	16958.95731
920005479	1017	305	7216255.597
410005275	1017	326	17073.27598
920005480	1017	326	1450999.985
920005481	1017	336	2230775.765
410005276	1017	337	113539.5162
410005277	1018	11	15505274.45
410005278	1018	12	1494620.039
410005279	1018	13	15758.29336
410005280	1018	16	15906.51639
920005482	1018	24	482165.3195
920005483	1018	33	16575.56813
410005281	1018	39	141063.9183
920005484	1018	44	409.8903117
410005282	1018	49	978017.5068
410005283	1018	83	4449729.778
410005284	1018	88	29578.16478
920005485	1018	192	21403.61287
920005486	1018	198	257074.0626
920005487	1018	249	3261.59149
920005488	1018	302	10920.18661
920005489	1018	350	30182.66528
920005491	1019	57	2074.404387
920005492	1019	246	6544.635185
920005493	1019	286	1108709.626
410005285	1019	313	21964.28588
920005494	1019	322	192718.4467
920005495	1019	325	3877512.595
920005496	1019	343	21445.53141
920005497	1019	350	207752.9633
920005499	1020	15	2774596.333
410005286	1020	42	24311.28754
410005287	1020	48	33507.6784
920005500	1020	65	1234.757051
920005501	1020	258	1484.686626
920005502	1020	321	23648.35301
920005503	1020	360	92139.35045
920005504	1021	11	161402.6717
410005288	1021	82	17546.75906
920005505	1021	87	9435.353332
920005506	1021	219	59248.37004
920005507	1021	285	45089.57754
920005508	1021	310	10176.13276
920005509	1021	319	29840.61724
920005510	1021	321	1651.891683
920005511	1021	331	65.823722
920005512	1021	339	157207.741
410005289	1021	357	493460.4759
920005513	1022	22	1479.983346
410005290	1022	300	12473.33937
920005514	1022	305	90827.85608
410005291	1022	356	48816.7452
410005292	1023	39	56409.06945
920005515	1023	191	24691.70529
920005516	1023	247	810.8671461
920005517	1023	266	11467.25333
920005518	1023	275	1020.398867
920005519	1023	279	13950140.65
920005520	1023	296	389428.8917
920005521	1023	312	35730.69542
410005293	1023	318	18973.09906
410005294	1023	362	19207.69933
920005522	1024	45	37446.9858
410005295	1024	67	17252.70384
920005523	1024	149	984.4417374
920005524	1024	229	49266.25948
920005525	1025	6	672884.9848
410005296	1025	9	19444.71024
920005526	1025	42	4009.883684
920005527	1025	295	1323236.617
920005528	1025	328	267037.8191
920005529	1026	289	83373.53355
410005297	1026	296	3430273.06
920005530	1026	320	254164.1272
410005298	1026	329	42840.49671
920005531	1027	41	188491.7413
920005532	1027	87	627193.2742
920005533	1027	261	1971.644059
920005534	1027	310	19772.88506
920005535	1028	13	253525.7504
920005536	1028	108	8174.587064
920005537	1028	265	436.9385004
410005299	1028	278	32831.81046
410005300	1028	309	12864.49737
410005301	1028	314	2117196.977
920005538	1028	316	12377.80848
920005539	1028	326	64698.34405
920005540	1028	329	4773.18021
410005302	1028	359	118827.2306
410005303	1029	23	2959947.574
920005542	1029	271	25980.77754
410005304	1029	292	18743.01159
920005544	1029	300	3932569.952
920005545	1029	319	827.1889015
920005546	1029	331	343.4898494
410005305	1030	4	159346.1377
410005306	1030	33	2302280.891
920005547	1030	41	119898.6365
920005548	1030	313	4442.54724
920005549	1031	6	40239.96926
920005550	1031	8	7734107.416
410005307	1031	50	43036.47411
410005308	1031	71	289221.157
920005551	1031	222	1265334.389
920005552	1031	233	149392.1338
920005553	1031	301	265137.5394
920005554	1031	312	4275.035922
920005555	1031	354	3474707.045
920005556	1032	52	1670.677833
920005557	1032	155	120.0150208
920005558	1032	198	147071.225
410005309	1032	347	114561.7091
410005310	1032	349	37935.76916
920005560	1032	349	2579.827867
410005311	1032	350	3712005.926
410005312	1032	351	292396.7631
920005561	1032	354	4696.907417
410005313	1033	5	6112833.193
910005313	1033	5	13251.56222
410005314	1033	6	1775508.738
410005315	1033	69	206897.4419
410005316	1033	69	119204.6822
920005562	1033	138	38872.0095
920005563	1033	178	5336.005141
920005564	1033	298	39877.84967
410005317	1033	307	19210.16946
410005318	1033	359	16963.34476
410005319	1033	364	20279.21654
410005320	1034	8	21269.69288
920005565	1034	32	74720.72235
410005321	1034	35	28755.74412
410005322	1034	46	18541.51605
920005566	1034	75	53650.5777
920005567	1034	221	3259.537727
920005569	1034	295	28436.98529
920005570	1034	306	3183602.398
920005571	1034	329	45675.78707
920005572	1034	341	214068.0384
410005323	1035	40	73881.13801
920005573	1035	71	269.6061444
920005574	1035	78	3529.324374
410005324	1035	81	22588.30287
920005575	1035	157	794186.592
920005576	1035	271	522.861205
920005577	1035	309	9429.958332
920005578	1035	333	14148.51063
410005325	1035	342	297577.7047
410005326	1035	344	20209.36141
920005579	1035	344	76064.54649
410005327	1036	9	53327.86674
920005581	1036	114	25999.59127
920005583	1036	257	157718.0985
920005584	1036	263	400767.0704
410005328	1036	283	103904.3497
410005329	1036	297	58959869.29
410005330	1036	300	6073153.261
410005331	1036	337	28702.47188
410005332	1036	338	149235.2432
410005333	1036	339	12795.58464
410005334	1036	341	87798.07741
410005335	1036	356	6344162.931
410005336	1037	18	25556.62037
